row_id,delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_clean,expected_time_hours_clean
23473,23473.0,delhivery,cosmetics,ev van,standard,west,foggy,27.7,7.83,no,delivered,5,161.99,3.0,24.0
23474,23474.0,amazon logistics,pharmacy,bike,express,north,rainy,114.9,25.76,yes,delayed,3,701.78,8.0,4.0
23475,23475.0,blue dart,clothing,truck,express,central,rainy,8.2,25.15,yes,delayed,3,166.45,4.0,2.0
23476,23476.0,amazon logistics,automobile parts,scooter,same day,north,hot,3.6,10.09,no,delivered,5,139.27,1.0,8.0
23477,23477.0,amazon logistics,clothing,truck,express,west,stormy,250.2,41.9,yes,failed,1,1426.7,12.0,7.0
23478,23478.0,dhl,cosmetics,ev van,standard,west,rainy,245.4,16.21,no,delivered,3,1275.63,8.0,24.0
23479,23479.0,blue dart,electronics,ev van,express,west,foggy,140.1,48.68,yes,delayed,2,896.54,8.0,4.0
23480,23480.0,xpressbees,documents,ev van,standard,west,hot,136.3,19.48,no,delivered,4,739.94,5.0,24.0
23481,23481.0,delhivery,pharmacy,van,same day,east,cold,112.8,2.9,no,delivered,3,672.7,4.0,8.0
23482,23482.0,shadowfax,fragile items,ev bike,standard,north,rainy,45.3,29.58,no,delivered,3,315.24,3.0,24.0
23483,23483.0,ekart,pharmacy,van,two day,west,rainy,193.7,39.46,no,delivered,4,1086.88,11.0,16.0
23484,23484.0,dhl,electronics,bike,same day,south,stormy,100.3,30.73,yes,failed,2,693.69,8.0,8.0
23485,23485.0,amazon logistics,automobile parts,scooter,express,south,foggy,88.3,3.14,yes,delayed,2,500.92,5.0,3.0
23486,23486.0,ecom express,documents,ev bike,express,central,stormy,24.7,40.01,yes,delayed,2,293.53,7.0,2.0
23487,23487.0,dhl,groceries,bike,standard,north,foggy,163.2,37.13,no,delivered,5,927.39,6.0,24.0
23488,23488.0,ekart,electronics,truck,standard,east,hot,294.1,10.23,no,delivered,3,1501.19,13.0,24.0
23489,23489.0,amazon logistics,cosmetics,van,same day,south,clear,276.1,37.64,no,delivered,3,1593.42,5.0,8.0
23490,23490.0,dhl,furniture,van,same day,north,stormy,57.4,2.67,no,delivered,5,395.01,6.0,8.0
23491,23491.0,blue dart,clothing,ev bike,standard,central,cold,139.8,36.59,no,delivered,5,808.77,6.0,24.0
23492,23492.0,ecom express,pharmacy,scooter,same day,west,stormy,141.7,18.6,yes,delayed,3,864.3,8.0,8.0
23493,23493.0,ecom express,clothing,scooter,two day,east,rainy,110.9,27.3,no,delivered,5,636.4,6.0,16.0
23494,23494.0,ekart,furniture,bike,same day,central,cold,74.4,17.06,no,delivered,5,523.18,4.0,8.0
23495,23495.0,blue dart,pharmacy,bike,two day,south,clear,223.3,24.72,no,delivered,4,1190.66,6.0,16.0
23496,23496.0,blue dart,fragile items,bike,same day,south,cold,113.6,36.77,no,delivered,5,778.31,4.0,8.0
23497,23497.0,shadowfax,cosmetics,bike,two day,north,stormy,235.4,1.66,no,delivered,5,1181.98,9.0,16.0
23498,23498.0,ekart,pharmacy,truck,same day,west,cold,23.3,45.02,no,delivered,5,351.56,2.0,8.0
23499,23499.0,shadowfax,electronics,scooter,two day,central,clear,269.2,23.19,no,delivered,3,1415.57,6.0,16.0
23500,23500.0,xpressbees,documents,van,two day,central,rainy,227.5,22.62,no,delivered,3,1205.36,10.0,16.0
23501,23501.0,delhivery,pharmacy,ev bike,express,north,hot,99.9,20.99,no,delivered,4,612.47,2.0,4.0
23502,23502.0,amazon logistics,furniture,truck,standard,south,hot,217.4,48.57,no,delivered,4,1232.71,6.0,24.0
23503,23503.0,delhivery,furniture,bike,express,central,stormy,174.6,37.57,yes,delayed,3,1035.71,8.0,5.0
23504,23504.0,blue dart,cosmetics,truck,standard,central,stormy,82.4,42.11,no,delivered,4,538.33,8.0,24.0
23505,23505.0,xpressbees,automobile parts,truck,two day,south,cold,106.6,15.83,no,delivered,4,580.49,4.0,16.0
23506,23506.0,shadowfax,furniture,truck,same day,east,cold,171.1,46.08,no,delivered,4,1093.74,4.0,8.0
23507,23507.0,ecom express,clothing,ev van,two day,east,rainy,151.3,26.46,no,delivered,5,835.88,9.0,16.0
23508,23508.0,shadowfax,groceries,truck,express,north,stormy,67.2,47.49,yes,delayed,3,528.47,7.0,3.0
23509,23509.0,dhl,documents,ev bike,same day,south,stormy,255.5,9.74,yes,delayed,2,1406.72,11.0,8.0
23510,23510.0,xpressbees,furniture,truck,standard,west,rainy,282.6,46.17,no,delivered,5,1551.51,10.0,24.0
23511,23511.0,xpressbees,pharmacy,truck,express,west,rainy,203.2,4.66,yes,delayed,3,1079.98,8.0,6.0
23512,23512.0,xpressbees,furniture,bike,standard,north,rainy,182.3,23.23,no,delivered,5,981.19,9.0,24.0
23513,23513.0,dhl,pharmacy,ev van,express,east,hot,216.3,6.87,no,delivered,3,1152.11,5.0,6.0
23514,23514.0,ecom express,documents,bike,two day,south,foggy,67.5,39.48,no,delivered,5,455.94,5.0,16.0
23515,23515.0,ekart,clothing,ev van,same day,west,stormy,83.2,11.61,yes,delayed,3,550.83,8.0,8.0
23516,23516.0,dhl,fragile items,truck,two day,west,stormy,7.0,19.11,no,delivered,3,95.6674,5.0,16.0
23517,23517.0,ekart,groceries,van,two day,west,clear,18.6,12.64,no,delivered,5,130.92,1.0,16.0
23518,23518.0,ekart,clothing,van,standard,east,foggy,84.6,44.85,no,delivered,4,557.55,4.0,24.0
23519,23519.0,blue dart,automobile parts,bike,express,south,foggy,38.8,40.44,yes,delayed,3,365.32,2.0,2.0
23520,23520.0,shadowfax,electronics,van,express,north,cold,117.1,28.27,yes,delayed,3,720.31,4.0,4.0
23521,23521.0,xpressbees,groceries,bike,standard,west,clear,89.8,38.32,no,delivered,4,563.96,3.0,24.0
23522,23522.0,dhl,cosmetics,van,standard,central,cold,254.7,11.36,no,delivered,5,1307.58,6.0,24.0
23523,23523.0,ecom express,groceries,bike,standard,east,cold,297.1,29.3,no,delivered,4,1573.9,6.0,24.0
23524,23524.0,fedex,fragile items,bike,standard,north,hot,79.3,22.1,no,delivered,4,462.8,2.0,24.0
23525,23525.0,fedex,groceries,ev bike,same day,east,cold,56.2,19.53,no,delivered,4,439.59,1.0,8.0
23526,23526.0,delhivery,pharmacy,scooter,express,north,foggy,74.7,24.82,yes,delayed,2,497.96,4.0,3.0
23527,23527.0,ecom express,groceries,van,same day,central,rainy,23.3,8.64,no,delivered,4,242.42,4.0,8.0
23528,23528.0,blue dart,furniture,truck,express,west,hot,160.6,7.0,yes,delayed,2,874.0,6.0,5.0
23529,23529.0,blue dart,furniture,truck,standard,central,clear,252.7,34.27,no,delivered,5,1366.31,7.0,24.0
23530,23530.0,ecom express,automobile parts,truck,same day,west,cold,96.3,16.75,no,delivered,4,631.75,4.0,8.0
23531,23531.0,fedex,cosmetics,van,standard,central,stormy,227.9,2.05,no,delivered,5,1145.65,9.0,24.0
23532,23532.0,delhivery,groceries,truck,two day,east,stormy,275.6,29.76,no,delivered,4,1467.28,13.0,16.0
23533,23533.0,dhl,groceries,truck,express,central,stormy,6.2,19.14,yes,delayed,2,138.42,3.0,2.0
23534,23534.0,shadowfax,groceries,bike,standard,east,stormy,175.9,9.88,no,delivered,5,909.14,8.0,24.0
23535,23535.0,delhivery,cosmetics,ev van,standard,south,cold,82.3,45.0,no,delivered,5,546.5,4.0,24.0
23536,23536.0,xpressbees,pharmacy,ev bike,express,central,rainy,183.2,34.42,yes,failed,1,1069.26,8.0,5.0
23537,23537.0,xpressbees,furniture,van,express,south,foggy,13.8,48.33,yes,delayed,2,263.99,2.0,2.0
23538,23538.0,delhivery,groceries,van,same day,south,foggy,4.3,48.8,no,delivered,4,267.9,4.0,8.0
23539,23539.0,shadowfax,groceries,ev bike,express,east,rainy,26.3,1.98,yes,delayed,3,187.44,5.0,2.0
23540,23540.0,ekart,furniture,truck,express,east,hot,232.2,44.63,no,delivered,5,1344.89,5.0,6.0
23541,23541.0,xpressbees,fragile items,ev bike,two day,east,foggy,111.6,27.67,no,delivered,3,641.01,4.0,16.0
23542,23542.0,dhl,automobile parts,van,standard,west,cold,258.3,16.44,no,delivered,4,1340.82,6.0,24.0
23543,23543.0,blue dart,electronics,van,same day,east,rainy,72.6,48.83,no,delivered,3,609.49,3.0,8.0
23544,23544.0,fedex,documents,van,standard,central,hot,75.6,49.52,no,delivered,5,527.43,2.0,24.0
23545,23545.0,dhl,cosmetics,scooter,express,central,hot,45.8,27.04,no,delivered,4,360.12,1.0,2.0
23546,23546.0,dhl,clothing,ev bike,same day,west,foggy,266.8,17.06,yes,delayed,3,1485.18,8.0,8.0
23547,23547.0,amazon logistics,pharmacy,ev bike,standard,south,stormy,227.7,15.71,no,delivered,3,1185.63,11.0,24.0
23548,23548.0,shadowfax,groceries,bike,standard,north,hot,15.4,27.07,no,delivered,5,158.21,2.0,24.0
23549,23549.0,fedex,clothing,bike,two day,north,rainy,234.2,29.11,no,delivered,4,1258.33,11.0,16.0
23550,23550.0,ekart,furniture,bike,standard,west,foggy,237.8,22.66,no,delivered,4,1256.98,6.0,24.0
23551,23551.0,shadowfax,furniture,scooter,standard,north,foggy,25.2,27.37,no,delivered,4,208.11,2.0,24.0
23552,23552.0,delhivery,cosmetics,bike,same day,west,foggy,34.9,17.32,no,delivered,5,326.46,5.0,8.0
23553,23553.0,amazon logistics,fragile items,truck,express,east,foggy,201.2,42.32,yes,delayed,3,1182.96,8.0,6.0
23554,23554.0,delhivery,automobile parts,ev van,express,west,foggy,62.1,27.87,no,delivered,5,444.11,3.0,3.0
23555,23555.0,xpressbees,groceries,ev bike,two day,central,cold,8.0,18.45,no,delivered,4,95.6674,0.0,16.0
23556,23556.0,dhl,cosmetics,ev van,two day,north,hot,215.7,42.45,no,delivered,4,1205.85,5.0,16.0
23557,23557.0,xpressbees,fragile items,bike,standard,east,foggy,210.8,37.68,no,delivered,5,1167.04,6.0,24.0
23558,23558.0,dhl,automobile parts,ev bike,express,central,cold,26.0,36.53,no,delivered,4,289.59,0.0,2.0
23559,23559.0,delhivery,pharmacy,ev bike,two day,south,foggy,51.1,3.99,no,delivered,4,267.47,5.0,16.0
23560,23560.0,ecom express,documents,van,standard,west,rainy,59.6,13.95,no,delivered,3,339.85,5.0,24.0
23561,23561.0,xpressbees,groceries,ev bike,express,west,stormy,202.3,22.31,yes,delayed,3,1128.43,13.0,6.0
23562,23562.0,delhivery,clothing,bike,standard,central,rainy,88.4,5.8,no,delivered,5,459.4,8.0,24.0
23563,23563.0,delhivery,clothing,truck,standard,north,clear,87.8,1.61,no,delivered,4,443.83,4.0,24.0
23564,23564.0,fedex,documents,ev bike,two day,central,stormy,142.5,13.22,no,delivered,5,752.16,9.0,16.0
23565,23565.0,ecom express,furniture,van,same day,north,rainy,85.9,22.96,yes,delayed,2,598.38,8.0,8.0
23566,23566.0,shadowfax,fragile items,scooter,standard,north,cold,191.2,18.5,no,delivered,4,1011.5,7.0,24.0
23567,23567.0,delhivery,documents,bike,express,north,foggy,11.4,43.07,no,delivered,4,236.21,1.0,2.0
23568,23568.0,xpressbees,clothing,scooter,express,west,clear,178.5,38.77,no,delivered,5,1058.81,4.0,5.0
23569,23569.0,dhl,clothing,ev bike,two day,north,stormy,45.2,39.77,no,delivered,4,345.31,8.0,16.0
23570,23570.0,shadowfax,clothing,ev van,express,west,foggy,9.2,8.18,yes,delayed,2,120.54,5.0,2.0
23571,23571.0,dhl,groceries,truck,standard,south,rainy,106.2,43.18,no,delivered,5,660.54,9.0,24.0
23572,23572.0,delhivery,groceries,scooter,two day,west,clear,252.3,48.92,no,delivered,4,1408.26,8.0,16.0
23573,23573.0,delhivery,groceries,scooter,standard,west,rainy,66.5,20.88,no,delivered,4,395.14,7.0,24.0
23574,23574.0,shadowfax,documents,ev van,two day,south,stormy,56.2,25.91,no,delivered,4,358.73,8.0,16.0
23575,23575.0,shadowfax,furniture,truck,express,central,foggy,159.7,21.54,yes,failed,1,913.12,7.0,5.0
23576,23576.0,ekart,pharmacy,ev bike,same day,south,rainy,171.1,10.69,yes,failed,2,987.57,10.0,8.0
23577,23577.0,delhivery,electronics,van,same day,north,stormy,178.0,10.25,yes,delayed,3,1020.75,9.0,8.0
23578,23578.0,xpressbees,automobile parts,ev van,standard,west,foggy,187.6,16.47,no,delivered,3,987.41,5.0,24.0
23579,23579.0,blue dart,documents,van,same day,north,foggy,174.1,18.0,yes,delayed,3,1024.5,12.0,8.0
23580,23580.0,blue dart,clothing,ev bike,standard,south,rainy,45.4,5.03,no,delivered,4,242.09,6.0,24.0
23581,23581.0,fedex,clothing,ev van,same day,east,foggy,153.2,5.66,no,delivered,4,882.98,6.0,8.0
23582,23582.0,xpressbees,furniture,van,standard,central,foggy,64.8,31.2,no,delivered,4,417.6,5.0,24.0
23583,23583.0,ecom express,furniture,ev bike,standard,west,clear,150.0,31.14,no,delivered,4,843.42,5.0,24.0
23584,23584.0,shadowfax,electronics,truck,standard,west,hot,40.1,8.85,no,delivered,4,227.05,1.0,24.0
23585,23585.0,ecom express,furniture,van,same day,east,foggy,171.0,12.45,yes,delayed,3,992.35,8.0,8.0
23586,23586.0,shadowfax,clothing,ev bike,two day,south,clear,234.2,26.51,no,delivered,4,1250.53,7.0,16.0
23587,23587.0,amazon logistics,automobile parts,van,standard,central,rainy,270.6,33.47,no,delivered,5,1453.41,10.0,24.0
23588,23588.0,blue dart,documents,ev bike,same day,north,stormy,258.6,47.28,yes,delayed,3,1534.84,10.0,8.0
23589,23589.0,delhivery,automobile parts,bike,same day,north,stormy,54.7,45.64,no,delivered,4,510.42,5.0,8.0
23590,23590.0,xpressbees,pharmacy,ev van,standard,north,rainy,135.8,15.47,no,delivered,5,725.41,6.0,24.0
23591,23591.0,ecom express,automobile parts,ev van,same day,west,stormy,3.6,14.83,no,delivered,3,158.49,5.0,8.0
23592,23592.0,xpressbees,furniture,ev van,two day,south,hot,114.3,19.14,no,delivered,5,628.92,5.0,16.0
23593,23593.0,dhl,clothing,ev van,two day,north,stormy,160.9,43.99,no,delivered,5,936.47,8.0,16.0
23594,23594.0,fedex,pharmacy,ev bike,standard,north,clear,220.7,10.42,no,delivered,5,1134.76,6.0,24.0
23595,23595.0,blue dart,furniture,ev bike,standard,west,hot,83.6,37.98,no,delivered,5,531.94,4.0,24.0
23596,23596.0,dhl,fragile items,ev van,same day,east,hot,122.8,14.69,no,delivered,4,758.07,6.0,8.0
23597,23597.0,xpressbees,groceries,ev bike,two day,east,rainy,260.0,26.18,no,delivered,4,1378.54,11.0,16.0
23598,23598.0,blue dart,clothing,scooter,standard,west,hot,197.3,23.11,no,delivered,5,1055.83,5.0,24.0
23599,23599.0,fedex,clothing,bike,express,east,foggy,169.4,36.78,no,delivered,5,1007.34,5.0,5.0
23600,23600.0,ekart,cosmetics,ev van,express,central,clear,149.6,33.78,yes,delayed,3,899.34,7.0,4.0
23601,23601.0,fedex,documents,bike,same day,east,cold,154.2,26.43,no,delivered,5,950.29,3.0,8.0
23602,23602.0,xpressbees,cosmetics,ev van,standard,west,cold,91.0,29.39,no,delivered,5,543.17,2.0,24.0
23603,23603.0,amazon logistics,clothing,ev van,express,south,hot,20.3,31.11,no,delivered,3,244.83,1.0,2.0
23604,23604.0,dhl,electronics,bike,standard,east,clear,174.2,41.29,no,delivered,4,994.87,5.0,24.0
23605,23605.0,amazon logistics,cosmetics,ev bike,standard,north,cold,262.3,14.67,no,delivered,5,1355.51,8.0,24.0
23606,23606.0,xpressbees,groceries,truck,two day,south,clear,297.1,22.04,no,delivered,4,1562.12,8.0,16.0
23607,23607.0,ecom express,pharmacy,van,same day,central,foggy,29.5,31.59,no,delivered,4,342.27,4.0,8.0
23608,23608.0,xpressbees,electronics,truck,two day,central,rainy,61.7,48.55,no,delivered,4,454.15,5.0,16.0
23609,23609.0,fedex,clothing,van,two day,east,stormy,211.7,38.44,no,delivered,5,1173.82,8.0,16.0
23610,23610.0,xpressbees,electronics,ev bike,express,south,rainy,167.4,39.03,yes,delayed,2,1004.09,7.0,5.0
23611,23611.0,ekart,documents,van,standard,west,foggy,261.1,8.12,no,delivered,5,1329.86,15.0,24.0
23612,23612.0,xpressbees,documents,bike,two day,west,cold,108.6,35.36,no,delivered,4,649.08,3.0,16.0
23613,23613.0,xpressbees,groceries,van,two day,north,stormy,173.3,5.04,no,delivered,4,881.62,11.0,16.0
23614,23614.0,shadowfax,documents,truck,standard,west,foggy,272.5,2.47,no,delivered,4,1369.91,7.0,24.0
23615,23615.0,delhivery,furniture,van,two day,north,rainy,200.5,22.32,no,delivered,3,1069.46,9.0,16.0
23616,23616.0,fedex,automobile parts,truck,express,north,clear,67.2,38.83,no,delivered,3,502.49,2.0,3.0
23617,23617.0,xpressbees,electronics,ev van,two day,east,cold,232.6,38.13,no,delivered,4,1277.39,9.0,16.0
23618,23618.0,blue dart,automobile parts,van,standard,west,stormy,44.8,10.21,no,delivered,4,254.63,4.0,24.0
23619,23619.0,amazon logistics,groceries,ev bike,same day,south,cold,32.7,11.88,no,delivered,5,299.14,3.0,8.0
23620,23620.0,amazon logistics,pharmacy,ev van,standard,central,hot,102.5,41.99,no,delivered,5,638.47,5.0,24.0
23621,23621.0,fedex,cosmetics,ev bike,two day,east,clear,147.8,35.66,no,delivered,3,845.98,5.0,16.0
23622,23622.0,ecom express,cosmetics,truck,express,west,cold,206.3,35.57,no,delivered,5,1188.21,3.0,6.0
23623,23623.0,amazon logistics,automobile parts,ev van,express,east,hot,236.9,8.55,no,delivered,4,1260.15,5.0,6.0
23624,23624.0,fedex,automobile parts,van,same day,east,stormy,192.8,45.96,yes,delayed,3,1201.88,10.0,8.0
23625,23625.0,amazon logistics,electronics,scooter,standard,south,stormy,225.1,44.49,no,delivered,4,1258.97,12.0,24.0
23626,23626.0,ecom express,groceries,ev van,same day,east,clear,297.1,17.21,no,delivered,4,1632.7206,7.0,8.0
23627,23627.0,delhivery,furniture,ev van,standard,south,stormy,9.1,33.98,no,delivered,5,147.44,5.0,24.0
23628,23628.0,ecom express,furniture,bike,express,north,clear,258.5,43.74,yes,failed,1,1473.72,7.0,7.0
23629,23629.0,delhivery,automobile parts,scooter,express,west,hot,167.3,38.24,yes,delayed,2,1001.22,6.0,5.0
23630,23630.0,fedex,pharmacy,scooter,express,south,cold,117.6,26.16,no,delivered,5,716.48,3.0,4.0
23631,23631.0,ecom express,groceries,ev bike,same day,north,foggy,52.2,8.27,no,delivered,3,385.81,1.0,8.0
23632,23632.0,xpressbees,automobile parts,scooter,same day,central,hot,297.1,10.74,yes,delayed,2,1618.72,10.0,8.0
23633,23633.0,ekart,cosmetics,truck,standard,west,stormy,183.5,13.34,no,delivered,5,957.52,7.0,24.0
23634,23634.0,shadowfax,fragile items,ev van,two day,south,clear,186.7,8.99,no,delivered,5,960.47,7.0,16.0
23635,23635.0,blue dart,pharmacy,ev van,same day,west,foggy,47.2,35.09,no,delivered,5,441.27,3.0,8.0
23636,23636.0,ekart,electronics,ev van,standard,north,hot,246.7,10.51,no,delivered,4,1265.03,7.0,24.0
23637,23637.0,ecom express,automobile parts,truck,standard,south,cold,147.4,9.26,no,delivered,5,764.78,4.0,24.0
23638,23638.0,delhivery,cosmetics,truck,express,south,clear,34.9,18.75,yes,delayed,2,280.75,3.0,2.0
23639,23639.0,ecom express,clothing,ev bike,two day,east,stormy,21.6,3.04,no,delivered,4,117.12,6.0,16.0
23640,23640.0,fedex,documents,scooter,two day,east,foggy,294.7,39.13,no,delivered,5,1590.89,12.0,16.0
23641,23641.0,delhivery,groceries,truck,standard,east,rainy,5.2,39.88,no,delivered,4,145.64,2.0,24.0
23642,23642.0,amazon logistics,documents,van,same day,south,clear,261.2,33.43,yes,delayed,2,1506.29,8.0,8.0
23643,23643.0,delhivery,pharmacy,ev bike,express,south,foggy,38.5,0.67,yes,delayed,2,243.76,5.0,2.0
23644,23644.0,ekart,furniture,truck,two day,north,cold,208.3,8.47,no,delivered,5,1066.91,7.0,16.0
23645,23645.0,ekart,clothing,van,same day,north,cold,65.5,48.12,no,delivered,4,571.86,3.0,8.0
23646,23646.0,amazon logistics,cosmetics,truck,express,south,foggy,161.7,30.37,yes,delayed,2,949.61,5.0,5.0
23647,23647.0,dhl,documents,scooter,express,west,cold,10.4,19.9,no,delivered,4,161.7,0.0,2.0
23648,23648.0,shadowfax,clothing,scooter,two day,central,clear,253.5,33.2,no,delivered,5,1367.1,7.0,16.0
23649,23649.0,delhivery,automobile parts,ev bike,express,central,hot,77.4,3.41,no,delivered,5,447.23,3.0,3.0
23650,23650.0,xpressbees,documents,bike,two day,south,hot,234.1,32.78,no,delivered,4,1268.84,11.0,16.0
23651,23651.0,xpressbees,documents,ev bike,standard,east,foggy,262.7,49.24,no,delivered,5,1461.22,12.0,24.0
23652,23652.0,ekart,cosmetics,ev van,express,south,foggy,142.3,8.48,yes,delayed,2,786.94,7.0,4.0
23653,23653.0,amazon logistics,cosmetics,ev bike,same day,north,rainy,288.7,20.82,yes,delayed,2,1605.96,15.0,8.0
23654,23654.0,fedex,clothing,truck,standard,west,stormy,193.7,16.37,no,delivered,4,1017.61,11.0,24.0
23655,23655.0,xpressbees,electronics,ev bike,standard,north,hot,61.0,10.68,no,delivered,3,337.04,2.0,24.0
23656,23656.0,blue dart,fragile items,bike,same day,north,cold,131.4,26.02,no,delivered,4,835.06,2.0,8.0
23657,23657.0,ecom express,furniture,bike,same day,central,foggy,87.2,47.73,no,delivered,4,679.19,5.0,8.0
23658,23658.0,ekart,furniture,ev van,standard,central,rainy,222.2,25.99,no,delivered,4,1188.97,13.0,24.0
23659,23659.0,shadowfax,groceries,van,two day,east,hot,245.0,1.27,no,delivered,4,1228.81,9.0,16.0
23660,23660.0,delhivery,pharmacy,van,standard,east,stormy,34.5,39.21,no,delivered,5,290.13,5.0,24.0
23661,23661.0,delhivery,cosmetics,bike,standard,west,hot,64.0,36.81,no,delivered,4,430.43,1.0,24.0
23662,23662.0,blue dart,electronics,ev bike,express,east,clear,13.2,37.16,no,delivered,5,227.48,1.0,2.0
23663,23663.0,ecom express,documents,bike,standard,west,foggy,208.6,48.5,no,delivered,4,1188.5,9.0,24.0
23664,23664.0,blue dart,automobile parts,scooter,express,north,cold,190.3,43.73,yes,failed,1,1132.69,6.0,5.0
23665,23665.0,amazon logistics,clothing,scooter,standard,central,clear,71.2,24.65,no,delivered,4,429.95,4.0,24.0
23666,23666.0,shadowfax,automobile parts,ev van,two day,north,rainy,192.5,24.23,no,delivered,3,1035.19,9.0,16.0
23667,23667.0,delhivery,groceries,ev van,same day,west,stormy,131.8,3.07,no,delivered,5,768.21,7.0,8.0
23668,23668.0,dhl,clothing,bike,standard,central,foggy,209.4,32.29,no,delivered,5,1143.87,5.0,24.0
23669,23669.0,fedex,pharmacy,bike,two day,north,stormy,245.4,18.53,no,delivered,4,1282.59,14.0,16.0
23670,23670.0,ekart,pharmacy,ev van,express,south,hot,55.7,37.12,yes,delayed,3,439.86,3.0,3.0
23671,23671.0,shadowfax,groceries,truck,same day,south,stormy,195.7,29.12,yes,delayed,2,1165.86,9.0,8.0
23672,23672.0,amazon logistics,fragile items,ev bike,same day,east,cold,178.8,22.21,no,delivered,4,1060.63,6.0,8.0
23673,23673.0,amazon logistics,electronics,truck,express,north,stormy,120.9,28.97,yes,delayed,2,741.41,8.0,4.0
23674,23674.0,fedex,clothing,scooter,same day,east,foggy,108.4,14.33,no,delivered,3,684.99,5.0,8.0
23675,23675.0,ecom express,pharmacy,ev bike,standard,central,stormy,290.3,20.52,no,delivered,4,1513.06,13.0,24.0
23676,23676.0,ecom express,pharmacy,scooter,express,north,clear,15.6,15.66,yes,delayed,3,174.98,2.0,2.0
23677,23677.0,delhivery,cosmetics,bike,same day,central,hot,198.9,41.21,no,delivered,5,1218.13,6.0,8.0
23678,23678.0,shadowfax,fragile items,ev van,standard,west,stormy,261.2,6.57,no,delivered,3,1325.71,10.0,24.0
23679,23679.0,xpressbees,automobile parts,van,express,east,stormy,275.8,33.47,yes,failed,1,1529.41,15.0,7.0
23680,23680.0,delhivery,furniture,bike,express,east,clear,214.2,6.55,yes,delayed,2,1140.65,7.0,6.0
23681,23681.0,shadowfax,furniture,van,standard,north,clear,121.0,22.19,no,delivered,3,671.57,3.0,24.0
23682,23682.0,ecom express,automobile parts,bike,two day,central,foggy,17.4,13.87,no,delivered,3,128.61,3.0,16.0
23683,23683.0,ekart,automobile parts,van,two day,north,clear,198.2,46.07,no,delivered,5,1129.21,5.0,16.0
23684,23684.0,amazon logistics,electronics,ev bike,express,north,foggy,230.2,29.55,yes,delayed,2,1289.65,11.0,6.0
23685,23685.0,ecom express,furniture,van,two day,west,cold,94.1,28.8,no,delivered,4,556.9,5.0,16.0
23686,23686.0,shadowfax,automobile parts,bike,express,north,foggy,137.1,35.21,yes,delayed,2,841.13,7.0,4.0
23687,23687.0,shadowfax,electronics,ev van,standard,north,hot,48.8,31.38,no,delivered,4,338.14,4.0,24.0
23688,23688.0,fedex,automobile parts,truck,two day,south,foggy,54.9,4.41,no,delivered,5,287.73,2.0,16.0
23689,23689.0,dhl,cosmetics,bike,standard,east,foggy,233.4,29.86,no,delivered,3,1256.58,7.0,24.0
23690,23690.0,fedex,clothing,truck,standard,south,hot,76.9,40.05,no,delivered,4,504.65,2.0,24.0
23691,23691.0,fedex,pharmacy,ev van,express,central,cold,186.4,47.36,no,delivered,5,1124.08,3.0,5.0
23692,23692.0,fedex,groceries,bike,two day,central,rainy,101.9,6.81,no,delivered,4,529.93,10.0,16.0
23693,23693.0,amazon logistics,groceries,ev bike,express,east,cold,145.8,5.45,yes,delayed,2,795.35,7.0,4.0
23694,23694.0,xpressbees,pharmacy,van,same day,east,stormy,180.1,42.38,yes,delayed,3,1127.64,11.0,8.0
23695,23695.0,dhl,cosmetics,ev bike,two day,east,rainy,236.1,8.79,no,delivered,3,1206.87,15.0,16.0
23696,23696.0,fedex,automobile parts,bike,express,south,rainy,93.7,3.23,yes,failed,2,528.19,6.0,3.0
23697,23697.0,blue dart,groceries,ev van,standard,east,clear,48.2,30.99,no,delivered,4,333.97,4.0,24.0
23698,23698.0,blue dart,clothing,ev van,two day,south,stormy,119.9,16.82,no,delivered,5,649.96,10.0,16.0
23699,23699.0,dhl,fragile items,truck,two day,central,clear,224.0,46.46,no,delivered,3,1259.38,6.0,16.0
23700,23700.0,delhivery,groceries,scooter,standard,east,foggy,46.6,1.24,no,delivered,5,236.72,4.0,24.0
23701,23701.0,amazon logistics,cosmetics,bike,same day,east,clear,12.5,23.54,no,delivered,4,233.12,2.0,8.0
23702,23702.0,blue dart,fragile items,ev bike,two day,south,rainy,58.9,5.19,no,delivered,4,310.07,5.0,16.0
23703,23703.0,ekart,electronics,ev bike,same day,north,foggy,296.7,37.47,yes,delayed,2,1632.7206,8.0,8.0
23704,23704.0,ekart,groceries,ev bike,standard,north,stormy,78.5,49.46,no,delivered,4,540.88,7.0,24.0
23705,23705.0,blue dart,electronics,van,two day,south,hot,217.6,37.25,no,delivered,5,1199.75,7.0,16.0
23706,23706.0,dhl,pharmacy,ev bike,express,west,rainy,297.1,12.93,yes,delayed,3,1584.79,13.0,7.0
23707,23707.0,xpressbees,fragile items,ev bike,standard,central,rainy,127.5,2.91,no,delivered,3,646.23,6.0,24.0
23708,23708.0,ecom express,pharmacy,van,standard,west,foggy,90.8,1.86,no,delivered,4,459.58,7.0,24.0
23709,23709.0,blue dart,documents,ev bike,express,north,foggy,162.3,34.9,yes,failed,2,966.2,11.0,5.0
23710,23710.0,ekart,automobile parts,scooter,express,north,foggy,272.3,32.55,yes,delayed,3,1509.15,11.0,7.0
