row_id,delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_clean,expected_time_hours_clean,delay_duration_hours,delay_category,on_time_flag,delivery_success_flag,distance_category,cost_per_km,satisfaction_category,performance_score
19163,19163.0,ekart,documents,truck,same day,east,cold,166.7,20.33,no,delivered,3,994.49,4.0,8.0,-4.0,on_time_or_early,1,1,long,5.965746850629874,average,88.0
19164,19164.0,delhivery,clothing,ev van,standard,north,stormy,21.7,8.96,no,delivered,4,135.38,5.0,24.0,-19.0,on_time_or_early,1,1,short,6.2387096774193544,good,94.0
19165,19165.0,ecom express,documents,truck,two day,north,clear,112.2,47.81,no,delivered,5,704.43,3.0,16.0,-13.0,on_time_or_early,1,1,medium,6.278342245989304,excellent,100.0
19166,19166.0,ekart,fragile items,scooter,standard,central,cold,135.7,0.89,no,delivered,4,681.17,5.0,24.0,-19.0,on_time_or_early,1,1,medium,5.019675755342668,good,94.0
19167,19167.0,fedex,fragile items,van,express,west,hot,26.4,44.51,no,delivered,5,315.53,2.0,2.0,0.0,on_time_or_early,1,1,short,11.951893939393939,excellent,100.0
19168,19168.0,amazon logistics,documents,ev bike,standard,east,hot,73.7,33.53,no,delivered,4,469.09,5.0,24.0,-19.0,on_time_or_early,1,1,short,6.3648575305291715,good,94.0
19169,19169.0,ecom express,clothing,bike,two day,north,rainy,172.1,34.69,no,delivered,4,964.57,11.0,16.0,-5.0,on_time_or_early,1,1,long,5.604706565950029,good,94.0
19170,19170.0,amazon logistics,groceries,scooter,two day,central,rainy,68.4,3.93,no,delivered,4,353.79,5.0,16.0,-11.0,on_time_or_early,1,1,short,5.1723684210526315,good,94.0
19171,19171.0,dhl,documents,van,two day,north,hot,216.2,33.57,no,delivered,3,1181.71,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.46581868640148,average,88.0
19172,19172.0,amazon logistics,furniture,truck,standard,north,rainy,200.3,20.78,no,delivered,3,1063.84,7.0,24.0,-17.0,on_time_or_early,1,1,long,5.311233150274587,average,88.0
19173,19173.0,delhivery,fragile items,truck,two day,south,foggy,149.7,30.73,no,delivered,5,840.69,5.0,16.0,-11.0,on_time_or_early,1,1,medium,5.615831663326654,excellent,100.0
19174,19174.0,ekart,documents,ev bike,same day,west,cold,168.2,11.91,no,delivered,4,976.73,5.0,8.0,-3.0,on_time_or_early,1,1,long,5.806956004756243,good,94.0
19175,19175.0,blue dart,clothing,ev van,two day,south,cold,97.6,12.88,no,delivered,4,526.64,2.0,16.0,-14.0,on_time_or_early,1,1,medium,5.395901639344262,good,94.0
19176,19176.0,fedex,electronics,scooter,express,east,clear,165.3,9.91,yes,delayed,2,906.23,7.0,5.0,2.0,mild_delay,0,1,long,5.482335148215366,poor,42.0
19177,19177.0,ecom express,cosmetics,van,same day,north,hot,97.1,27.2,no,delivered,4,667.1,2.0,8.0,-6.0,on_time_or_early,1,1,medium,6.8702368692070035,good,94.0
19178,19178.0,xpressbees,clothing,van,express,west,hot,272.1,14.15,yes,delayed,2,1452.95,12.0,7.0,5.0,moderate_delay,0,1,very_long,5.339764792355751,poor,42.0
19179,19179.0,ecom express,clothing,bike,same day,central,cold,25.9,7.72,no,delivered,5,252.66,3.0,8.0,-5.0,on_time_or_early,1,1,short,9.755212355212356,excellent,100.0
19180,19180.0,blue dart,fragile items,bike,same day,central,rainy,61.8,24.6,no,delivered,5,482.8,5.0,8.0,-3.0,on_time_or_early,1,1,short,7.812297734627832,excellent,100.0
19181,19181.0,xpressbees,electronics,truck,express,central,hot,76.4,46.72,yes,delayed,3,572.16,5.0,3.0,2.0,mild_delay,0,1,medium,7.489005235602093,average,48.0
19182,19182.0,xpressbees,pharmacy,truck,express,central,rainy,236.5,44.43,yes,delayed,2,1365.79,9.0,6.0,3.0,moderate_delay,0,1,very_long,5.7750105708245245,poor,42.0
19183,19183.0,fedex,electronics,scooter,two day,central,foggy,136.2,48.53,no,delivered,5,826.59,5.0,16.0,-11.0,on_time_or_early,1,1,medium,6.0689427312775335,excellent,100.0
19184,19184.0,delhivery,automobile parts,ev van,two day,central,clear,167.0,30.8,no,delivered,5,927.4,4.0,16.0,-12.0,on_time_or_early,1,1,long,5.553293413173653,excellent,100.0
19185,19185.0,delhivery,cosmetics,scooter,standard,west,hot,89.3,23.16,no,delivered,3,515.98,6.0,24.0,-18.0,on_time_or_early,1,1,medium,5.778051511758119,average,88.0
19186,19186.0,ecom express,fragile items,truck,standard,south,rainy,81.4,36.53,no,delivered,4,516.59,6.0,24.0,-18.0,on_time_or_early,1,1,medium,6.346314496314497,good,94.0
19187,19187.0,ekart,pharmacy,ev van,two day,north,foggy,194.9,24.08,no,delivered,5,1046.74,6.0,16.0,-10.0,on_time_or_early,1,1,long,5.370651616213443,excellent,100.0
19188,19188.0,shadowfax,groceries,ev bike,same day,west,clear,206.2,37.33,no,delivered,5,1242.99,5.0,8.0,-3.0,on_time_or_early,1,1,long,6.02807953443259,excellent,100.0
19189,19189.0,ecom express,automobile parts,ev bike,standard,south,stormy,155.9,18.38,no,delivered,4,834.64,6.0,24.0,-18.0,on_time_or_early,1,1,long,5.353688261706222,good,94.0
19190,19190.0,fedex,fragile items,scooter,two day,central,stormy,211.4,45.63,no,delivered,4,1193.89,13.0,16.0,-3.0,on_time_or_early,1,1,long,5.647540208136235,good,94.0
19191,19191.0,blue dart,electronics,ev van,standard,west,hot,232.2,1.11,no,delivered,4,1164.33,7.0,24.0,-17.0,on_time_or_early,1,1,very_long,5.014341085271318,good,94.0
19192,19192.0,fedex,pharmacy,van,standard,south,foggy,31.4,32.17,no,delivered,5,253.51,2.0,24.0,-22.0,on_time_or_early,1,1,short,8.073566878980891,excellent,100.0
19193,19193.0,ekart,furniture,scooter,same day,east,hot,71.2,28.28,no,delivered,3,540.84,1.0,8.0,-7.0,on_time_or_early,1,1,short,7.596067415730337,average,88.0
19194,19194.0,blue dart,documents,ev bike,same day,south,stormy,186.9,49.49,yes,delayed,2,1182.97,9.0,8.0,1.0,mild_delay,0,1,long,6.329427501337614,poor,42.0
19195,19195.0,amazon logistics,furniture,truck,standard,south,clear,262.3,17.89,no,delivered,4,1365.17,6.0,24.0,-18.0,on_time_or_early,1,1,very_long,5.204613038505528,good,94.0
19196,19196.0,dhl,automobile parts,bike,same day,east,clear,243.6,4.32,yes,failed,2,1330.96,10.0,8.0,2.0,mild_delay,0,0,very_long,5.463711001642037,poor,12.0
19197,19197.0,xpressbees,electronics,bike,two day,east,rainy,175.3,4.2,no,delivered,4,889.1,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.0718767826582996,good,94.0
19198,19198.0,xpressbees,automobile parts,bike,standard,west,hot,133.7,36.31,no,delivered,4,777.43,6.0,24.0,-18.0,on_time_or_early,1,1,medium,5.8147344801795064,good,94.0
19199,19199.0,fedex,cosmetics,bike,two day,south,foggy,10.7,1.7,no,delivered,5,95.6674,3.0,16.0,-13.0,on_time_or_early,1,1,short,8.940878504672899,excellent,100.0
19200,19200.0,fedex,clothing,scooter,same day,south,clear,276.6,36.18,no,delivered,4,1591.54,4.0,8.0,-4.0,on_time_or_early,1,1,very_long,5.753940708604483,good,94.0
19201,19201.0,blue dart,documents,van,two day,north,foggy,223.6,30.37,no,delivered,5,1209.11,9.0,16.0,-7.0,on_time_or_early,1,1,long,5.4074686940966,excellent,100.0
19202,19202.0,fedex,fragile items,scooter,express,north,hot,86.0,15.25,no,delivered,5,525.75,2.0,3.0,-1.0,on_time_or_early,1,1,medium,6.113372093023256,excellent,100.0
19203,19203.0,xpressbees,cosmetics,ev van,same day,east,hot,152.2,9.71,no,delivered,4,890.13,5.0,8.0,-3.0,on_time_or_early,1,1,long,5.848423127463864,good,94.0
19204,19204.0,blue dart,electronics,ev van,two day,south,rainy,72.5,35.6,no,delivered,5,469.3,7.0,16.0,-9.0,on_time_or_early,1,1,short,6.473103448275862,excellent,100.0
19205,19205.0,ekart,clothing,ev van,express,west,rainy,274.7,48.58,yes,delayed,3,1569.24,15.0,7.0,8.0,severe_delay,0,1,very_long,5.7125591554423005,average,48.0
19206,19206.0,xpressbees,automobile parts,bike,same day,west,foggy,135.1,45.91,no,delivered,5,913.23,4.0,8.0,-4.0,on_time_or_early,1,1,medium,6.759659511472983,excellent,100.0
19207,19207.0,ecom express,clothing,truck,same day,central,rainy,256.3,41.01,yes,delayed,2,1504.53,10.0,8.0,2.0,mild_delay,0,1,very_long,5.870191182208349,poor,42.0
19208,19208.0,dhl,pharmacy,bike,express,north,stormy,186.3,4.79,yes,delayed,2,995.87,8.0,5.0,3.0,moderate_delay,0,1,long,5.3455179817498655,poor,42.0
19209,19209.0,amazon logistics,automobile parts,ev bike,same day,central,hot,158.0,17.98,no,delivered,4,943.94,5.0,8.0,-3.0,on_time_or_early,1,1,long,5.974303797468354,good,94.0
19210,19210.0,blue dart,clothing,bike,same day,central,stormy,272.1,46.53,yes,delayed,3,1600.09,12.0,8.0,4.0,moderate_delay,0,1,very_long,5.880521866960676,average,48.0
19211,19211.0,shadowfax,electronics,scooter,standard,east,cold,42.3,40.65,no,delivered,5,333.45,2.0,24.0,-22.0,on_time_or_early,1,1,short,7.882978723404255,excellent,100.0
19212,19212.0,ecom express,fragile items,scooter,same day,east,stormy,20.3,16.41,no,delivered,5,250.73,5.0,8.0,-3.0,on_time_or_early,1,1,short,12.351231527093596,excellent,100.0
19213,19213.0,dhl,automobile parts,van,same day,central,hot,199.3,25.44,no,delivered,3,1172.82,6.0,8.0,-2.0,on_time_or_early,1,1,long,5.8846964375313595,average,88.0
19214,19214.0,fedex,furniture,van,standard,north,foggy,274.7,13.37,no,delivered,5,1413.61,11.0,24.0,-13.0,on_time_or_early,1,1,very_long,5.146013833272661,excellent,100.0
19215,19215.0,blue dart,documents,truck,two day,central,rainy,40.9,33.31,no,delivered,3,304.43,6.0,16.0,-10.0,on_time_or_early,1,1,short,7.443276283618582,average,88.0
19216,19216.0,fedex,electronics,scooter,standard,west,foggy,73.6,34.38,no,delivered,4,471.14,4.0,24.0,-20.0,on_time_or_early,1,1,short,6.401358695652174,good,94.0
19217,19217.0,shadowfax,automobile parts,truck,same day,west,stormy,120.5,47.61,yes,delayed,3,845.33,9.0,8.0,1.0,mild_delay,0,1,medium,7.015186721991702,average,48.0
19218,19218.0,ecom express,fragile items,bike,standard,south,clear,279.7,0.79,no,delivered,3,1400.87,10.0,24.0,-14.0,on_time_or_early,1,1,very_long,5.008473364318913,average,88.0
19219,19219.0,blue dart,automobile parts,bike,same day,central,foggy,256.0,13.18,yes,delayed,3,1419.54,10.0,8.0,2.0,mild_delay,0,1,very_long,5.545078125,average,48.0
19220,19220.0,dhl,fragile items,bike,two day,west,clear,291.5,23.39,no,delivered,5,1527.67,8.0,16.0,-8.0,on_time_or_early,1,1,very_long,5.240720411663808,excellent,100.0
19221,19221.0,shadowfax,groceries,scooter,same day,central,rainy,232.4,33.02,yes,delayed,2,1361.06,9.0,8.0,1.0,mild_delay,0,1,very_long,5.856540447504303,poor,42.0
19222,19222.0,ecom express,furniture,ev bike,express,central,hot,105.2,40.28,yes,delayed,3,696.84,4.0,4.0,0.0,on_time_or_early,0,1,medium,6.623954372623574,average,48.0
19223,19223.0,ekart,groceries,scooter,same day,west,foggy,16.8,4.99,no,delivered,5,198.97,5.0,8.0,-3.0,on_time_or_early,1,1,short,11.84345238095238,excellent,100.0
19224,19224.0,xpressbees,cosmetics,truck,standard,east,hot,185.0,26.27,no,delivered,4,1003.81,8.0,24.0,-16.0,on_time_or_early,1,1,long,5.425999999999999,good,94.0
19225,19225.0,amazon logistics,electronics,ev bike,standard,south,stormy,268.5,40.27,no,delivered,4,1463.31,11.0,24.0,-13.0,on_time_or_early,1,1,very_long,5.449944134078212,good,94.0
19226,19226.0,shadowfax,electronics,ev bike,express,north,foggy,134.6,6.51,yes,failed,1,742.53,7.0,4.0,3.0,moderate_delay,0,0,medium,5.516567607726597,poor,6.0
19227,19227.0,dhl,automobile parts,truck,same day,north,foggy,118.3,21.73,no,delivered,3,756.69,7.0,8.0,-1.0,on_time_or_early,1,1,medium,6.396365173288251,average,88.0
19228,19228.0,ekart,documents,scooter,express,east,hot,238.0,14.81,no,delivered,5,1284.43,6.0,6.0,0.0,on_time_or_early,1,1,very_long,5.396764705882354,excellent,100.0
19229,19229.0,ekart,electronics,truck,standard,east,stormy,120.4,13.74,no,delivered,5,643.22,6.0,24.0,-18.0,on_time_or_early,1,1,medium,5.342358803986711,excellent,100.0
19230,19230.0,delhivery,cosmetics,scooter,express,east,hot,220.3,14.11,yes,delayed,3,1193.83,8.0,6.0,2.0,mild_delay,0,1,long,5.41911030413073,average,48.0
19231,19231.0,blue dart,groceries,truck,two day,east,rainy,63.2,4.97,no,delivered,5,330.91,6.0,16.0,-10.0,on_time_or_early,1,1,short,5.235917721518987,excellent,100.0
19232,19232.0,dhl,documents,ev van,express,south,stormy,190.4,6.24,yes,delayed,2,1020.72,14.0,5.0,9.0,severe_delay,0,1,long,5.360924369747899,poor,42.0
19233,19233.0,blue dart,groceries,bike,express,east,rainy,171.4,46.37,yes,delayed,2,1046.11,8.0,5.0,3.0,moderate_delay,0,1,long,6.103325554259042,poor,42.0
19234,19234.0,delhivery,furniture,bike,express,west,cold,132.1,39.05,yes,delayed,2,827.65,5.0,4.0,1.0,mild_delay,0,1,medium,6.265329295987888,poor,42.0
19235,19235.0,xpressbees,pharmacy,scooter,express,central,cold,99.3,8.64,yes,failed,1,572.42,6.0,3.0,3.0,moderate_delay,0,0,medium,5.764551863041289,poor,6.0
19236,19236.0,delhivery,automobile parts,van,express,south,rainy,185.1,26.97,yes,failed,1,1056.41,10.0,5.0,5.0,moderate_delay,0,0,long,5.707239330091843,poor,6.0
19237,19237.0,blue dart,fragile items,van,two day,west,rainy,284.3,38.2,no,delivered,5,1536.1,10.0,16.0,-6.0,on_time_or_early,1,1,very_long,5.403095321843123,excellent,100.0
19238,19238.0,shadowfax,fragile items,scooter,two day,central,rainy,92.9,15.42,no,delivered,3,510.76,7.0,16.0,-9.0,on_time_or_early,1,1,medium,5.497954790096878,average,88.0
19239,19239.0,ecom express,furniture,ev van,same day,east,clear,17.8,3.74,no,delivered,5,200.22,1.0,8.0,-7.0,on_time_or_early,1,1,short,11.248314606741573,excellent,100.0
19240,19240.0,xpressbees,pharmacy,bike,same day,east,clear,263.6,23.96,yes,delayed,2,1489.88,8.0,8.0,0.0,on_time_or_early,0,1,very_long,5.652048558421852,poor,42.0
19241,19241.0,delhivery,clothing,truck,express,east,clear,6.5,43.59,no,delivered,4,213.27,2.0,2.0,0.0,on_time_or_early,1,1,short,32.81076923076923,good,94.0
19242,19242.0,blue dart,pharmacy,truck,same day,east,clear,20.1,14.52,no,delivered,5,244.06,1.0,8.0,-7.0,on_time_or_early,1,1,short,12.142288557213929,excellent,100.0
19243,19243.0,xpressbees,cosmetics,ev bike,two day,central,hot,43.9,28.28,no,delivered,5,304.34,3.0,16.0,-13.0,on_time_or_early,1,1,short,6.932574031890661,excellent,100.0
19244,19244.0,xpressbees,fragile items,truck,standard,north,hot,224.3,7.88,no,delivered,5,1145.14,9.0,24.0,-15.0,on_time_or_early,1,1,long,5.105394560855997,excellent,100.0
19245,19245.0,dhl,electronics,bike,two day,central,clear,21.5,7.96,no,delivered,4,131.38,1.0,16.0,-15.0,on_time_or_early,1,1,short,6.110697674418605,good,94.0
19246,19246.0,ecom express,fragile items,scooter,two day,south,stormy,149.2,37.59,no,delivered,4,858.77,5.0,16.0,-11.0,on_time_or_early,1,1,medium,5.755831099195711,good,94.0
19247,19247.0,amazon logistics,furniture,scooter,standard,south,stormy,42.3,12.35,no,delivered,4,248.55,6.0,24.0,-18.0,on_time_or_early,1,1,short,5.875886524822696,good,94.0
19248,19248.0,xpressbees,electronics,van,standard,east,rainy,167.2,17.13,no,delivered,4,887.39,8.0,24.0,-16.0,on_time_or_early,1,1,long,5.307356459330144,good,94.0
19249,19249.0,xpressbees,automobile parts,ev van,express,east,stormy,146.4,45.11,yes,delayed,2,917.33,7.0,4.0,3.0,moderate_delay,0,1,medium,6.265915300546448,poor,42.0
19250,19250.0,amazon logistics,furniture,van,same day,west,hot,93.9,32.34,no,delivered,5,666.52,6.0,8.0,-2.0,on_time_or_early,1,1,medium,7.098189563365281,excellent,100.0
19251,19251.0,blue dart,groceries,van,same day,north,cold,172.0,24.48,no,delivered,4,1033.44,7.0,8.0,-1.0,on_time_or_early,1,1,long,6.008372093023256,good,94.0
19252,19252.0,xpressbees,clothing,van,same day,central,clear,92.6,25.75,no,delivered,5,640.25,3.0,8.0,-5.0,on_time_or_early,1,1,medium,6.9141468682505405,excellent,100.0
19253,19253.0,ecom express,electronics,bike,two day,central,clear,252.3,11.67,no,delivered,4,1296.51,5.0,16.0,-11.0,on_time_or_early,1,1,very_long,5.138763376932223,good,94.0
19254,19254.0,ekart,electronics,ev van,express,north,foggy,278.1,23.53,yes,delayed,2,1511.09,9.0,7.0,2.0,mild_delay,0,1,very_long,5.433620999640416,poor,42.0
19255,19255.0,delhivery,documents,truck,same day,east,hot,156.1,36.26,no,delivered,5,989.28,7.0,8.0,-1.0,on_time_or_early,1,1,long,6.337475976937861,excellent,100.0
19256,19256.0,dhl,documents,ev bike,standard,central,cold,37.9,28.57,no,delivered,5,275.21,3.0,24.0,-21.0,on_time_or_early,1,1,short,7.261477572559366,excellent,100.0
19257,19257.0,ekart,furniture,van,standard,north,stormy,97.4,35.66,no,delivered,5,593.98,9.0,24.0,-15.0,on_time_or_early,1,1,medium,6.098357289527721,excellent,100.0
19258,19258.0,ecom express,pharmacy,scooter,same day,south,rainy,246.5,37.11,no,delivered,5,1443.83,6.0,8.0,-2.0,on_time_or_early,1,1,very_long,5.8573225152129815,excellent,100.0
19259,19259.0,fedex,automobile parts,van,two day,east,rainy,63.2,15.82,no,delivered,3,363.46,7.0,16.0,-9.0,on_time_or_early,1,1,short,5.750949367088607,average,88.0
19260,19260.0,shadowfax,fragile items,scooter,same day,central,hot,39.1,32.58,no,delivered,5,393.24,4.0,8.0,-4.0,on_time_or_early,1,1,short,10.057289002557544,excellent,100.0
19261,19261.0,ecom express,furniture,bike,same day,east,hot,288.9,27.59,no,delivered,3,1627.27,7.0,8.0,-1.0,on_time_or_early,1,1,very_long,5.632641052267221,average,88.0
19262,19262.0,amazon logistics,automobile parts,ev bike,two day,north,clear,165.7,17.54,no,delivered,5,881.12,7.0,16.0,-9.0,on_time_or_early,1,1,long,5.3175618587809295,excellent,100.0
19263,19263.0,xpressbees,pharmacy,ev van,standard,west,cold,139.2,18.36,no,delivered,3,751.08,6.0,24.0,-18.0,on_time_or_early,1,1,medium,5.395689655172415,average,88.0
19264,19264.0,ecom express,groceries,scooter,same day,east,rainy,277.1,48.87,yes,delayed,2,1632.11,16.0,8.0,8.0,severe_delay,0,1,very_long,5.889967520750631,poor,42.0
19265,19265.0,xpressbees,clothing,truck,same day,east,stormy,161.4,41.19,no,delivered,5,1030.57,7.0,8.0,-1.0,on_time_or_early,1,1,long,6.385192069392812,excellent,100.0
19266,19266.0,ekart,groceries,ev van,two day,west,rainy,149.0,33.83,no,delivered,3,846.49,4.0,16.0,-12.0,on_time_or_early,1,1,medium,5.681140939597316,average,88.0
19267,19267.0,xpressbees,electronics,ev bike,express,north,rainy,90.8,33.81,yes,delayed,2,605.43,7.0,3.0,4.0,moderate_delay,0,1,medium,6.667731277533039,poor,42.0
19268,19268.0,ekart,clothing,ev bike,same day,south,cold,203.0,47.56,no,delivered,4,1257.68,7.0,8.0,-1.0,on_time_or_early,1,1,long,6.195467980295567,good,94.0
19269,19269.0,ekart,automobile parts,ev van,two day,north,stormy,214.5,6.56,no,delivered,4,1092.18,12.0,16.0,-4.0,on_time_or_early,1,1,long,5.091748251748252,good,94.0
19270,19270.0,shadowfax,clothing,scooter,express,central,rainy,41.5,10.62,yes,delayed,2,289.36,3.0,2.0,1.0,mild_delay,0,1,short,6.972530120481928,poor,42.0
19271,19271.0,ekart,pharmacy,bike,express,central,foggy,234.4,41.29,no,delivered,5,1345.87,5.0,6.0,-1.0,on_time_or_early,1,1,very_long,5.741766211604095,excellent,100.0
19272,19272.0,delhivery,electronics,ev bike,two day,central,rainy,133.2,39.95,no,delivered,4,785.85,4.0,16.0,-12.0,on_time_or_early,1,1,medium,5.899774774774776,good,94.0
19273,19273.0,ecom express,pharmacy,ev bike,standard,south,hot,126.3,44.34,no,delivered,5,764.52,3.0,24.0,-21.0,on_time_or_early,1,1,medium,6.053206650831354,excellent,100.0
19274,19274.0,shadowfax,automobile parts,scooter,two day,south,clear,271.5,43.02,no,delivered,5,1486.56,9.0,16.0,-7.0,on_time_or_early,1,1,very_long,5.4753591160221,excellent,100.0
19275,19275.0,xpressbees,furniture,ev van,two day,east,foggy,47.8,7.58,no,delivered,5,261.74,4.0,16.0,-12.0,on_time_or_early,1,1,short,5.475732217573222,excellent,100.0
19276,19276.0,amazon logistics,clothing,bike,standard,north,foggy,147.5,8.31,no,delivered,4,762.43,6.0,24.0,-18.0,on_time_or_early,1,1,medium,5.169016949152542,good,94.0
19277,19277.0,shadowfax,electronics,van,express,central,clear,135.8,13.33,no,delivered,4,768.99,3.0,4.0,-1.0,on_time_or_early,1,1,medium,5.662665684830633,good,94.0
19278,19278.0,shadowfax,cosmetics,ev van,same day,north,rainy,180.9,16.2,yes,delayed,2,1053.1,10.0,8.0,2.0,mild_delay,0,1,long,5.821448313985627,poor,42.0
19279,19279.0,amazon logistics,electronics,van,standard,west,stormy,67.5,7.9,no,delivered,5,361.2,5.0,24.0,-19.0,on_time_or_early,1,1,short,5.351111111111111,excellent,100.0
19280,19280.0,ekart,documents,ev bike,standard,north,rainy,74.8,19.66,no,delivered,3,432.98,4.0,24.0,-20.0,on_time_or_early,1,1,short,5.788502673796792,average,88.0
19281,19281.0,amazon logistics,fragile items,bike,express,north,stormy,16.3,36.5,yes,delayed,2,241.0,8.0,2.0,6.0,moderate_delay,0,1,short,14.785276073619631,poor,42.0
19282,19282.0,xpressbees,furniture,van,two day,west,foggy,243.1,31.87,no,delivered,3,1311.11,9.0,16.0,-7.0,on_time_or_early,1,1,very_long,5.393294940353764,average,88.0
19283,19283.0,blue dart,fragile items,ev bike,express,north,cold,29.3,40.12,yes,delayed,3,316.86,2.0,2.0,0.0,on_time_or_early,0,1,short,10.814334470989762,average,48.0
19284,19284.0,blue dart,fragile items,ev van,same day,north,foggy,184.3,3.16,no,delivered,5,1030.98,5.0,8.0,-3.0,on_time_or_early,1,1,long,5.594031470428649,excellent,100.0
19285,19285.0,amazon logistics,pharmacy,van,same day,south,foggy,10.0,0.67,no,delivered,4,151.86,3.0,8.0,-5.0,on_time_or_early,1,1,short,15.186000000000002,good,94.0
19286,19286.0,ecom express,automobile parts,bike,express,east,rainy,177.7,45.84,yes,failed,1,1076.02,12.0,5.0,7.0,severe_delay,0,0,long,6.0552616769836805,poor,6.0
19287,19287.0,ecom express,electronics,truck,standard,south,clear,69.4,17.32,no,delivered,4,398.96,3.0,24.0,-21.0,on_time_or_early,1,1,short,5.748703170028818,good,94.0
19288,19288.0,delhivery,documents,ev bike,two day,north,cold,200.0,9.4,no,delivered,5,1028.2,6.0,16.0,-10.0,on_time_or_early,1,1,long,5.141,excellent,100.0
19289,19289.0,ecom express,documents,van,same day,north,rainy,230.4,10.61,yes,delayed,3,1283.83,9.0,8.0,1.0,mild_delay,0,1,very_long,5.572178819444444,average,48.0
19290,19290.0,amazon logistics,automobile parts,ev van,express,central,clear,293.7,20.95,no,delivered,4,1581.35,6.0,7.0,-1.0,on_time_or_early,1,1,very_long,5.3842356145726935,good,94.0
19291,19291.0,xpressbees,pharmacy,scooter,express,central,clear,223.8,34.5,yes,delayed,2,1272.5,7.0,6.0,1.0,mild_delay,0,1,long,5.685880250223414,poor,42.0
19292,19292.0,fedex,documents,ev bike,express,south,hot,284.0,20.37,no,delivered,5,1531.11,5.0,7.0,-2.0,on_time_or_early,1,1,very_long,5.391232394366197,excellent,100.0
19293,19293.0,fedex,clothing,ev bike,two day,west,foggy,279.4,32.33,no,delivered,5,1493.99,14.0,16.0,-2.0,on_time_or_early,1,1,very_long,5.347136721546171,excellent,100.0
19294,19294.0,dhl,fragile items,van,express,west,stormy,85.1,2.78,yes,delayed,2,483.84,5.0,3.0,2.0,mild_delay,0,1,medium,5.685546415981198,poor,42.0
19295,19295.0,delhivery,fragile items,bike,two day,south,clear,120.5,33.36,no,delivered,3,702.58,6.0,16.0,-10.0,on_time_or_early,1,1,medium,5.830539419087137,average,88.0
19296,19296.0,fedex,electronics,van,standard,east,foggy,124.3,17.07,no,delivered,3,672.71,4.0,24.0,-20.0,on_time_or_early,1,1,medium,5.411987127916332,average,88.0
19297,19297.0,ekart,groceries,ev bike,standard,north,rainy,104.4,18.88,no,delivered,4,578.64,7.0,24.0,-17.0,on_time_or_early,1,1,medium,5.5425287356321835,good,94.0
19298,19298.0,blue dart,furniture,ev van,standard,south,hot,222.1,31.59,no,delivered,3,1205.27,6.0,24.0,-18.0,on_time_or_early,1,1,long,5.426699684826655,average,88.0
19299,19299.0,delhivery,documents,van,two day,east,hot,115.7,24.39,no,delivered,4,651.67,3.0,16.0,-13.0,on_time_or_early,1,1,medium,5.632411408815902,good,94.0
19300,19300.0,fedex,cosmetics,scooter,same day,west,clear,276.4,38.51,no,delivered,5,1597.53,6.0,8.0,-2.0,on_time_or_early,1,1,very_long,5.779775687409551,excellent,100.0
19301,19301.0,delhivery,cosmetics,ev bike,express,south,cold,168.0,23.45,yes,delayed,2,960.35,5.0,5.0,0.0,on_time_or_early,0,1,long,5.716369047619048,poor,42.0
19302,19302.0,amazon logistics,fragile items,ev van,standard,north,cold,92.4,39.66,no,delivered,4,580.98,3.0,24.0,-21.0,on_time_or_early,1,1,medium,6.287662337662337,good,94.0
19303,19303.0,ecom express,fragile items,bike,standard,west,clear,253.4,18.79,no,delivered,4,1323.37,8.0,24.0,-16.0,on_time_or_early,1,1,very_long,5.222454617205998,good,94.0
19304,19304.0,amazon logistics,fragile items,scooter,two day,west,hot,205.5,47.24,no,delivered,5,1169.22,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.689635036496351,excellent,100.0
19305,19305.0,ekart,groceries,ev bike,two day,north,hot,95.8,5.5,no,delivered,5,495.5,4.0,16.0,-12.0,on_time_or_early,1,1,medium,5.17223382045929,excellent,100.0
19306,19306.0,blue dart,documents,bike,express,north,hot,268.7,4.3,no,delivered,3,1406.4,7.0,7.0,0.0,on_time_or_early,1,1,very_long,5.234090063267585,average,88.0
19307,19307.0,fedex,documents,ev van,same day,south,cold,134.6,47.28,no,delivered,4,914.84,5.0,8.0,-3.0,on_time_or_early,1,1,medium,6.7967310549777125,good,94.0
19308,19308.0,xpressbees,fragile items,scooter,express,north,cold,32.7,41.79,no,delivered,4,338.87,1.0,2.0,-1.0,on_time_or_early,1,1,short,10.362996941896023,good,94.0
19309,19309.0,delhivery,pharmacy,van,two day,west,foggy,244.6,38.37,no,delivered,4,1338.11,6.0,16.0,-10.0,on_time_or_early,1,1,very_long,5.470605069501226,good,94.0
19310,19310.0,amazon logistics,documents,truck,standard,central,cold,211.9,31.53,no,delivered,3,1154.09,8.0,24.0,-16.0,on_time_or_early,1,1,long,5.446389806512506,average,88.0
19311,19311.0,dhl,cosmetics,van,standard,central,rainy,12.5,18.04,no,delivered,3,116.62,3.0,24.0,-21.0,on_time_or_early,1,1,short,9.329600000000001,average,88.0
19312,19312.0,amazon logistics,documents,bike,express,north,rainy,42.0,8.9,yes,delayed,2,286.7,3.0,2.0,1.0,mild_delay,0,1,short,6.826190476190476,poor,42.0
